"","EntityID","CPGID","PlantID","source_id","germplasm_id","experiment_id","PlotID","Selection","Entry","planting_date","StartingCorner","Row","Range","easting","northing","altitude","rep","block","notes","DON","ZEA"
"827","20FHB000827",2893,"3310","20SGH003310","C10_003310","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_393_CPG2893_3310","experimental","C10","2020-10-22","SW",8,8,0,0,0,0,0,NA,NA,NA
"828","20FHB000828",2894,"2620","20SGH002620","C10_002620","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_394_CPG2894_2620","experimental","C10","2020-10-22","SW",8,7,0,0,0,0,0,NA,0,0
"829","20FHB000829",2895,"2989","20SGH002989","C10_002989","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_395_CPG2895_2989","experimental","C10","2020-10-22","SW",8,6,0,0,0,0,0,NA,13.2,2.8
"830","20FHB000830",2896,"1059","20SGH001059","C10_001059","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_396_CPG2896_1059","experimental","C10","2020-10-22","SW",8,5,0,0,0,0,0,NA,16,0.5
"831","20FHB000831",2897,"3920","20SGH003920","C10_003920","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_397_CPG2897_3920","experimental","C10","2020-10-22","SW",8,4,0,0,0,0,0,NA,8.3,0.4
"832","20FHB000832",2898,"586","20SGH000586","C10_000586","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_398_CPG2898_586","experimental","C10","2020-10-22","SW",8,3,0,0,0,0,0,NA,4.9,0
"833","20FHB000833",2899,"1440","20SGH001440","C10_001440","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_399_CPG2899_1440","experimental","C10","2020-10-22","SW",8,2,0,0,0,0,0,NA,NA,NA
"834","20FHB000834",2900,"3280","20SGH003280","C10_003280","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_400_CPG2900_3280","experimental","C10","2020-10-22","SW",8,1,0,0,0,0,0,NA,NA,NA
"835","20FHB000835",2901,"Roblin",NA,"Roblin","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_401_CPG2901_Roblin","susceptible check","spring wheat","2020-10-22","SW",9,1,0,0,0,0,0,"sw_check",19.2,0.6
"836","20FHB000836",2902,"2419","20SGH002419","C10_002419","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_402_CPG2902_2419","experimental","C10","2020-10-22","SW",9,2,0,0,0,0,0,NA,6.3,0
"837","20FHB000837",2903,"2334","20SGH002334","C10_002334","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_403_CPG2903_2334","experimental","C10","2020-10-22","SW",9,3,0,0,0,0,0,NA,NA,NA
"838","20FHB000838",2904,"2238","20SGH002238","C10_002238","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_404_CPG2904_2238","experimental","C10","2020-10-22","SW",9,4,0,0,0,0,0,NA,14.4,0.4
"839","20FHB000839",2905,"2156","20SGH002156","C10_002156","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_405_CPG2905_2156","experimental","C10","2020-10-22","SW",9,5,0,0,0,0,0,NA,3.1,0
"840","20FHB000840",2906,"3851","20SGH003851","C10_003851","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_406_CPG2906_3851","experimental","C10","2020-10-22","SW",9,6,0,0,0,0,0,NA,16.3,0
"841","20FHB000841",2907,"Overley",NA,"Overley","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_407_CPG2907_Overley","susceptible check","winter wheat","2020-10-22","SW",9,7,0,0,0,0,0,"ww_check",60,20.4
"842","20FHB000842",2908,"790","20SGH000790","C10_000790","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_408_CPG2908_790","experimental","C10","2020-10-22","SW",9,8,0,0,0,0,0,NA,10.8,1.6
"843","20FHB000843",2909,"2338","20SGH002338","C10_002338","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_409_CPG2909_2338","experimental","C10","2020-10-22","SW",9,9,0,0,0,0,0,NA,15.4,0.1
"844","20FHB000844",2910,"Roblin",NA,"Roblin","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_410_CPG2910_Roblin","susceptible check","spring wheat","2020-10-22","SW",9,10,0,0,0,0,0,"sw_check",49.1,7.4
"845","20FHB000845",2911,"33","20SGH000033","C10_000033","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_411_CPG2911_33","experimental","C10","2020-10-22","SW",9,11,0,0,0,0,0,NA,19.7,2
"846","20FHB000846",2912,"Everest",NA,"Everest","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_412_CPG2912_Everest","resistant check","winter wheat","2020-10-22","SW",9,12,0,0,0,0,0,"ww_check",28.5,12.4
"847","20FHB000847",2913,"2149","20SGH002149","C10_002149","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_413_CPG2913_2149","experimental","C10","2020-10-22","SW",9,13,0,0,0,0,0,NA,1.7,0.2
"848","20FHB000848",2914,"614","20SGH000614","C10_000614","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_414_CPG2914_614","experimental","C10","2020-10-22","SW",9,14,0,0,0,0,0,NA,6.7,0
"849","20FHB000849",2915,"3432","20SGH003432","C10_003432","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_415_CPG2915_3432","experimental","C10","2020-10-22","SW",9,15,0,0,0,0,0,NA,NA,NA
"850","20FHB000850",2916,"519","20SGH000519","C10_000519","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_416_CPG2916_519","experimental","C10","2020-10-22","SW",9,16,0,0,0,0,0,NA,11.3,1
"851","20FHB000851",2917,"C9-512","19SGH000512","C9_000512","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_417_CPG2917_C9-512","top 1 Inc2 R","C9 replicate","2020-10-22","SW",9,17,0,0,0,0,0,"C9 replicate",NA,NA
"852","20FHB000852",2918,"3696","20SGH003696","C10_003696","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_418_CPG2918_3696","experimental","C10","2020-10-22","SW",9,18,0,0,0,0,0,NA,NA,NA
"853","20FHB000853",2919,"500","20SGH000500","C10_000500","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_419_CPG2919_500","experimental","C10","2020-10-22","SW",9,19,0,0,0,0,0,NA,NA,NA
"854","20FHB000854",2920,"3453","20SGH003453","C10_003453","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_420_CPG2920_3453","experimental","C10","2020-10-22","SW",9,20,0,0,0,0,0,NA,9,0
"855","20FHB000855",2921,"2137","20SGH002137","C10_002137","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_421_CPG2921_2137","experimental","C10","2020-10-22","SW",9,21,0,0,0,0,0,NA,18.4,0.5
"856","20FHB000856",2922,"1270","20SGH001270","C10_001270","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_422_CPG2922_1270","experimental","C10","2020-10-22","SW",9,22,0,0,0,0,0,NA,9.3,0.2
"857","20FHB000857",2923,"1699","20SGH001699","C10_001699","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_423_CPG2923_1699","experimental","C10","2020-10-22","SW",9,23,0,0,0,0,0,NA,12.5,0.5
"858","20FHB000858",2924,"1666","20SGH001666","C10_001666","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_424_CPG2924_1666","experimental","C10","2020-10-22","SW",9,24,0,0,0,0,0,NA,12.9,0.6
"859","20FHB000859",2925,"1392","20SGH001392","C10_001392","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_425_CPG2925_1392","experimental","C10","2020-10-22","SW",9,25,0,0,0,0,0,NA,0,0
"860","20FHB000860",2926,"Overley",NA,"Overley","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_426_CPG2926_Overley","susceptible check","winter wheat","2020-10-22","SW",9,26,0,0,0,0,0,"ww_check",92.4,42.5
"861","20FHB000861",2927,"1477","20SGH001477","C10_001477","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_427_CPG2927_1477","experimental","C10","2020-10-22","SW",9,27,0,0,0,0,0,NA,NA,NA
"862","20FHB000862",2928,"2856","20SGH002856","C10_002856","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_428_CPG2928_2856","experimental","C10","2020-10-22","SW",9,28,0,0,0,0,0,NA,11.3,10.1
"863","20FHB000863",2929,"1395","20SGH001395","C10_001395","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_429_CPG2929_1395","experimental","C10","2020-10-22","SW",9,29,0,0,0,0,0,NA,18.9,0
"864","20FHB000864",2930,"1420","20SGH001420","C10_001420","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_430_CPG2930_1420","experimental","C10","2020-10-22","SW",9,30,0,0,0,0,0,NA,4.8,0
"865","20FHB000865",2931,"3820","20SGH003820","C10_003820","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_431_CPG2931_3820","experimental","C10","2020-10-22","SW",9,31,0,0,0,0,0,NA,3.8,0
"866","20FHB000866",2932,"Overley",NA,"Overley","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_432_CPG2932_Overley","susceptible check","winter wheat","2020-10-22","SW",9,32,0,0,0,0,0,"ww_check",41.3,4.9
"867","20FHB000867",2933,"1320","20SGH001320","C10_001320","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_433_CPG2933_1320","experimental","C10","2020-10-22","SW",9,33,0,0,0,0,0,NA,10.1,0.3
"868","20FHB000868",2934,"837","20SGH000837","C10_000837","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_434_CPG2934_837","experimental","C10","2020-10-22","SW",9,34,0,0,0,0,0,NA,NA,NA
"869","20FHB000869",2935,"1360","20SGH001360","C10_001360","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_435_CPG2935_1360","experimental","C10","2020-10-22","SW",9,35,0,0,0,0,0,NA,NA,NA
"870","20FHB000870",2936,"3091","20SGH003091","C10_003091","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_436_CPG2936_3091","experimental","C10","2020-10-22","SW",9,36,0,0,0,0,0,NA,NA,NA
"871","20FHB000871",2937,"2227","20SGH002227","C10_002227","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_437_CPG2937_2227","experimental","C10","2020-10-22","SW",9,37,0,0,0,0,0,NA,4.7,0
"872","20FHB000872",2938,"755","20SGH000755","C10_000755","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_438_CPG2938_755","experimental","C10","2020-10-22","SW",9,38,0,0,0,0,0,NA,3.2,0
"873","20FHB000873",2939,"C9-932","19SGH00932","C9_000932","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_439_CPG2939_C9-932","top 1 Inc3 R","C9 replicate","2020-10-22","SW",9,39,0,0,0,0,0,"C9 replicate",1,0
"874","20FHB000874",2940,"1504","20SGH001504","C10_001504","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_440_CPG2940_1504","experimental","C10","2020-10-22","SW",9,40,0,0,0,0,0,NA,2.9,0
"875","20FHB000875",2941,"710","20SGH000710","C10_000710","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_441_CPG2941_710","experimental","C10","2020-10-22","SW",9,41,0,0,0,0,0,NA,7.2,0.2
"876","20FHB000876",2942,"Roblin",NA,"Roblin","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_442_CPG2942_Roblin","susceptible check","spring wheat","2020-10-22","SW",9,42,0,0,0,0,0,"sw_check",19.7,0.3
"877","20FHB000877",2943,"3169","20SGH003169","C10_003169","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_443_CPG2943_3169","experimental","C10","2020-10-22","SW",9,43,0,0,0,0,0,NA,12.1,0.2
"878","20FHB000878",2944,"3854","20SGH003854","C10_003854","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_444_CPG2944_3854","experimental","C10","2020-10-22","SW",9,44,0,0,0,0,0,NA,11.4,0.5
"879","20FHB000879",2945,"Everest",NA,"Everest","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_445_CPG2945_Everest","resistant check","winter wheat","2020-10-22","SW",9,45,0,0,0,0,0,"ww_check",NA,NA
"880","20FHB000880",2946,"3369","20SGH003369","C10_003369","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_446_CPG2946_3369","experimental","C10","2020-10-22","SW",9,46,0,0,0,0,0,NA,NA,NA
"881","20FHB000881",2947,"Bacup",NA,"Bacup","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_447_CPG2947_Bacup","resistant check","spring wheat","2020-10-22","SW",9,47,0,0,0,0,0,"sw_check",NA,NA
"882","20FHB000882",2948,"2044","20SGH002044","C10_002044","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_448_CPG2948_2044","experimental","C10","2020-10-22","SW",9,48,0,0,0,0,0,NA,2.8,0
"883","20FHB000883",2949,"3506","20SGH003506","C10_003506","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_449_CPG2949_3506","experimental","C10","2020-10-22","SW",9,49,0,0,0,0,0,NA,0.4,0
"884","20FHB000884",2950,"C9-932","19SGH000932","C9_000932","20_OLA_FusariumCycle10Training","F2021_Olathe_FHB_Iwg_450_CPG2950_C9-932","top 1 Inc3 R","C9 replicate","2020-10-22","SW",9,50,0,0,0,0,0,"C9 replicate",2.5,0
